CustomerID,recency,frequency,monetary,r_score,f_score,m_score,segment,rf_score
16061,269,1,-29.95,1,1,1,Lost Customers,11
16062,10,64,1153.62,5,4,4,Loyal Customers,54
16063,260,23,335.32,1,2,2,Lost Customers,12
16065,365,74,372.09,1,4,2,At Risk,14
16066,17,102,1521.87,4,4,4,Loyal Customers,44
16070,22,33,852.15,4,3,3,Others,43
16071,45,21,326.24,3,2,2,Others,32
16072,288,23,584.3199999999999,1,2,3,Lost Customers,12
16073,292,2,94.35,1,1,1,Lost Customers,11
16076,3,131,2173.53,5,5,5,Champions,55
16078,284,1,79.2,1,1,1,Lost Customers,11
16079,17,21,1352.0,4,2,4,New Customers,42
16080,82,11,176.6,2,1,1,Lost Customers,21
16081,56,227,2806.9,3,5,5,Others,35
16083,101,31,1317.62,2,3,4,Others,23
16084,299,38,436.18,1,3,2,Others,13
16085,23,167,981.51,4,5,4,Loyal Customers,45
16086,59,40,1119.31,3,3,4,Others,33
16091,155,18,315.06,2,2,2,Lost Customers,22
16092,99,53,779.36,2,3,3,Others,23
16093,107,1,17.0,2,1,1,Lost Customers,21
16094,12,67,1041.83,4,4,4,Loyal Customers,44
16096,264,12,320.62,1,1,2,Lost Customers,11
16097,240,10,185.04999999999998,1,1,1,Lost Customers,11
16098,88,67,2005.63,2,4,5,At Risk,24
16099,50,39,731.9,3,3,3,Others,33
16101,9,83,1245.96,5,4,4,Loyal Customers,54
16102,42,57,1842.14,3,3,4,Others,33
16103,7,48,1429.64,5,3,4,Others,53
16104,62,29,302.36,3,2,2,Others,32
16105,249,13,336.96,1,1,2,Lost Customers,11
16106,66,6,108.38,3,1,1,Others,31
16107,18,31,3204.1600000000003,4,3,5,Others,43
16108,85,49,816.1,2,3,3,Others,23
16109,219,18,611.88,1,2,3,Lost Customers,12
16110,45,354,1337.48,3,5,4,Others,35
16112,143,16,195.73999999999998,2,2,1,Lost Customers,22
16113,183,30,161.38,1,3,1,Others,13
16114,171,8,135.75000000000003,2,1,1,Lost Customers,21
16115,10,284,1667.97,5,5,4,Champions,55
16116,206,35,592.88,1,3,3,Others,13
16117,190,30,232.21,1,3,1,Others,13
16119,8,16,423.36,5,2,2,New Customers,52
16120,59,32,1294.14,3,3,4,Others,33
16121,57,212,867.11,3,5,3,Others,35
16122,73,38,684.4200000000001,2,3,3,Others,23
16123,52,16,307.78,3,2,2,Others,32
16124,316,16,187.15,1,2,1,Lost Customers,12
16125,367,13,289.35,1,1,2,Lost Customers,11
16126,29,117,6287.77,4,4,5,Loyal Customers,44
16127,39,40,656.25,3,3,3,Others,33
16128,18,89,1880.22,4,4,4,Loyal Customers,44
16131,52,78,3506.54,3,4,5,Others,34
16133,4,365,14305.66,5,5,5,Champions,55
16134,22,38,603.69,4,3,3,Others,43
16135,263,21,517.55,1,2,3,Lost Customers,12
16136,60,37,709.38,3,3,3,Others,33
16138,368,1,-7.95,1,1,1,Lost Customers,11
16139,19,31,635.41,4,3,3,Others,43
16140,53,37,703.77,3,3,3,Others,33
16141,88,30,620.4,2,3,3,Others,23
16142,250,37,535.34,1,3,3,Others,13
16143,3,118,2419.84,5,4,5,Loyal Customers,54
16144,247,1,175.2,1,1,1,Lost Customers,11
16145,9,237,3741.98,5,5,5,Champions,55
16146,157,29,734.13,2,2,3,Lost Customers,22
16147,134,22,375.0,2,2,2,Lost Customers,22
16148,296,1,76.32000000000001,1,1,1,Lost Customers,11
16149,5,18,280.52,5,2,2,New Customers,52
16150,39,136,1906.07,3,5,4,Others,35
16152,269,29,1829.04,1,2,4,Lost Customers,12
16153,50,89,1824.23,3,4,4,Others,34
16156,9,139,3024.62,5,5,5,Champions,55
16157,16,19,644.24,4,2,3,New Customers,42
16159,282,14,348.2,1,1,2,Lost Customers,11
16160,64,22,1009.4499999999999,3,2,4,Others,32
16161,2,502,5352.97,5,5,5,Champions,55
16162,252,2,37.4,1,1,1,Lost Customers,11
16163,225,7,441.59999999999997,1,1,2,Lost Customers,11
16164,17,35,802.53,4,3,3,Others,43
16168,11,99,3770.6,5,4,5,Loyal Customers,54
16169,8,85,1822.97,5,4,4,Loyal Customers,54
16170,51,127,1880.4199999999998,3,5,4,Others,35
16171,59,3,73.2,3,1,1,Others,31
16172,95,69,1140.21,2,4,4,At Risk,24
16173,16,87,1406.57,4,4,4,Loyal Customers,44
16174,126,23,1009.5500000000001,2,2,4,Lost Customers,22
16175,94,58,1037.59,2,3,4,Others,23
16177,50,15,331.95,3,2,2,Others,32
16178,138,8,197.9,2,1,1,Lost Customers,21
16179,61,11,215.83,3,1,1,Others,31
16180,100,176,10217.48,2,5,5,At Risk,25
16181,73,11,305.54,2,1,2,Lost Customers,21
16182,72,28,6617.65,2,2,5,Lost Customers,22
16183,67,15,338.71000000000004,3,2,2,Others,32
16184,64,46,1155.54,3,3,4,Others,33
16185,17,31,529.41,4,3,3,Others,43
16186,23,219,3991.94,4,5,5,Loyal Customers,45
16187,32,297,6841.24,4,5,5,Loyal Customers,45
16188,45,67,981.86,3,4,4,Others,34
16189,16,11,215.48,4,1,1,New Customers,41
16190,40,6,215.08,3,1,1,Others,31
16191,3,151,4913.32,5,5,5,Champions,55
16193,237,19,314.45,1,2,2,Lost Customers,12
16198,75,15,400.68100000000004,2,2,2,Lost Customers,22
16200,4,179,1080.6200000000001,5,5,4,Champions,55
16201,3,115,1821.52,5,4,4,Loyal Customers,54
16202,361,18,365.27,1,2,2,Lost Customers,12
16203,59,36,589.15,3,3,3,Others,33
16204,23,57,405.71,4,3,2,Others,43
16205,31,98,761.38,4,4,3,Loyal Customers,44
16206,55,63,537.0600000000001,3,4,3,Others,34
16207,25,19,394.38,4,2,2,New Customers,42
16208,45,66,664.26,3,4,3,Others,34
16209,89,46,2262.62,2,3,5,Others,23
16210,2,123,21086.3,5,4,5,Loyal Customers,54
16211,81,24,542.77,2,2,3,Lost Customers,22
16212,19,43,681.19,4,3,3,Others,43
16213,79,6,159.0,2,1,1,Lost Customers,21
16214,171,44,1062.75,2,3,4,Others,23
16215,81,14,242.35,2,1,2,Lost Customers,21
16216,267,37,914.9300000000001,1,3,4,Others,13
16217,235,19,259.39000000000004,1,2,2,Lost Customers,12
16218,30,90,3054.87,4,4,5,Loyal Customers,44
16221,37,97,864.86,3,4,3,Others,34
16222,318,137,846.72,1,5,3,At Risk,15
16224,57,96,1295.3,3,4,4,Others,34
16225,45,134,1096.32,3,5,4,Others,35
16226,203,8,255.12,1,1,2,Lost Customers,11
16227,219,7,308.32000000000005,1,1,2,Lost Customers,11
16229,87,47,1010.6,2,3,4,Others,23
16230,190,35,542.03,1,3,3,Others,13
16232,33,38,983.23,3,3,4,Others,33
16233,71,25,422.13,3,2,2,Others,32
16235,41,48,858.41,3,3,3,Others,33
16236,78,20,432.2,2,2,2,Lost Customers,22
16239,57,21,372.9,3,2,2,Others,32
16240,8,142,3693.81,5,5,5,Champions,55
16241,10,662,2607.87,5,5,5,Champions,55
16242,8,295,3598.26,5,5,5,Champions,55
16243,34,51,409.1,3,3,2,Others,33
16244,212,91,1522.75,1,4,4,At Risk,14
16245,24,93,1352.3600000000001,4,4,4,Loyal Customers,44
16247,170,16,114.56,2,2,1,Lost Customers,22
16248,62,7,152.94,3,1,1,Others,31
16249,53,69,1800.07,3,4,4,Others,34
16250,261,24,389.44,1,2,2,Lost Customers,12
16252,366,21,-295.09,1,2,1,Lost Customers,12
16253,32,124,3665.62,4,4,5,Loyal Customers,44
16255,17,274,2609.3,4,5,5,Loyal Customers,45
16256,258,14,732.63,1,1,3,Lost Customers,11
16257,177,2,46.95,2,1,1,Lost Customers,21
16258,45,135,5203.51,3,5,5,Others,35
16260,51,18,1035.45,3,2,4,Others,32
16261,17,124,746.83,4,4,3,Loyal Customers,44
16262,361,3,-31.65,1,1,1,Lost Customers,11
16265,9,260,5423.15,5,5,5,Champions,55
16266,74,61,861.89,2,4,3,At Risk,24
16268,71,45,667.65,3,3,3,Others,33
16270,353,54,1141.24,1,3,4,Others,13
16271,3,134,1423.29,5,5,4,Champions,55
16272,117,25,411.7,2,2,2,Lost Customers,22
16274,373,67,357.95,1,4,2,At Risk,14
16275,197,33,559.87,1,3,3,Others,13
16276,177,6,810.6000000000001,2,1,3,Lost Customers,21
16278,23,25,537.83,4,2,3,New Customers,42
16279,21,109,1496.68,4,4,4,Loyal Customers,44
16281,72,17,2062.06,2,2,5,Lost Customers,22
16282,340,11,168.3,1,1,1,Lost Customers,11
16283,6,168,1531.51,5,5,4,Champions,55
16284,31,109,823.97,4,4,3,Loyal Customers,44
16287,170,8,142.5,2,1,1,Lost Customers,21
16292,117,19,280.9,2,2,2,Lost Customers,22
16293,9,120,2236.7400000000002,5,4,5,Loyal Customers,54
16295,10,79,1328.55,5,4,4,Loyal Customers,54
16297,213,23,275.4,1,2,2,Lost Customers,12
16298,23,27,598.2,4,2,3,New Customers,42
16302,108,12,212.82,2,1,1,Lost Customers,21
16303,26,167,5305.83,4,5,5,Loyal Customers,45
16305,139,22,361.21999999999997,2,2,2,Lost Customers,22
16306,214,44,602.27,1,3,3,Others,13
16308,38,4,2560.0,3,1,5,Others,31
16309,92,44,686.67,2,3,3,Others,23
16311,18,37,616.26,4,3,3,Others,43
16313,3,16,274.15000000000003,5,2,2,New Customers,52
16315,331,14,226.37,1,1,1,Lost Customers,11
16316,64,156,2755.56,3,5,5,Others,35
16317,120,69,1341.65,2,4,4,At Risk,24
16318,35,19,328.15,3,2,2,Others,32
16319,218,3,404.40000000000003,1,1,2,Lost Customers,11
16320,172,56,1038.46,2,3,4,Others,23
16321,72,16,230.70000000000002,2,2,1,Lost Customers,22
16322,1,37,326.75,5,3,2,Others,53
16323,196,1,207.50000000000003,1,1,1,Lost Customers,11
16324,128,118,428.68,2,4,2,At Risk,24
16325,44,20,510.54,3,2,3,Others,32
16326,6,320,3085.96,5,5,5,Champions,55
16327,14,319,3844.22,4,5,5,Loyal Customers,45
16330,18,41,242.21,4,3,2,Others,43
16332,28,154,1583.2,4,5,4,Loyal Customers,45
16333,8,45,26626.8,5,3,5,Others,53
16337,37,10,151.05,3,1,1,Others,31
16338,157,11,214.79999999999998,2,1,1,Lost Customers,21
16339,284,20,109.95,1,2,1,Lost Customers,12
16340,107,153,549.07,2,5,3,At Risk,25
16341,25,84,1959.38,4,4,4,Loyal Customers,44
16342,75,15,322.41,2,2,2,Lost Customers,22
16343,16,47,370.47999999999996,4,3,2,Others,43
16344,158,2,101.10000000000001,2,1,1,Lost Customers,21
16345,44,38,575.41,3,3,3,Others,33
16347,11,92,887.65,5,4,3,Loyal Customers,54
16348,32,235,1469.45,4,5,4,Loyal Customers,45
16349,291,9,53.5,1,1,1,Lost Customers,11
16350,21,60,1100.47,4,4,4,Loyal Customers,44
16351,333,8,153.9,1,1,1,Lost Customers,11
16352,18,28,494.44,4,2,3,New Customers,42
16353,4,94,6675.71,5,4,5,Loyal Customers,54
16354,63,39,395.8,3,3,2,Others,33
16356,198,32,210.32000000000002,1,3,1,Others,13
16357,33,34,658.88,3,3,3,Others,33
16358,1,110,2024.95,5,4,5,Loyal Customers,54
16359,7,70,1460.3700000000001,5,4,4,Loyal Customers,54
16360,5,671,3411.69,5,5,5,Champions,55
16361,10,106,896.66,5,4,3,Loyal Customers,54
16362,32,90,652.07,4,4,3,Loyal Customers,44
16363,53,5,109.36000000000001,3,1,1,Others,31
16364,12,53,707.04,4,3,3,Others,43
16365,18,51,1540.42,4,3,4,Others,43
16366,19,18,327.3,4,2,2,New Customers,42
16367,37,130,804.49,3,5,3,Others,35
16368,2,76,497.43,5,4,3,Loyal Customers,54
16369,18,118,1553.66,4,4,4,Loyal Customers,44
16370,82,228,1320.56,2,5,4,At Risk,25
16372,33,97,367.93,3,4,2,Others,34
16374,66,111,473.03000000000003,3,4,3,Others,34
16376,9,128,977.52,5,5,4,Champions,55
16377,267,5,676.2,1,1,3,Lost Customers,11
16378,247,23,362.95,1,2,2,Lost Customers,12
16379,4,109,2131.9,5,4,5,Loyal Customers,54
16380,61,32,1780.59,3,3,4,Others,33
16383,75,102,668.36,2,4,3,At Risk,24
16384,90,33,584.5,2,3,3,Others,23
16385,60,59,555.89,3,4,3,Others,34
16386,29,88,317.2,4,4,2,Loyal Customers,44
16387,323,4,94.36,1,1,1,Lost Customers,11
16389,53,35,1362.27,3,3,4,Others,33
16392,270,45,221.19,1,3,1,Others,13
16393,2,358,2941.05,5,5,5,Champions,55
16394,50,100,1412.06,3,4,4,Others,34
16395,61,210,1486.9,3,5,4,Others,35
16398,145,86,1631.15,2,4,4,At Risk,24
16399,19,73,408.57,4,4,2,Loyal Customers,44
16400,95,29,303.93,2,2,2,Lost Customers,22
16401,1,198,4061.24,5,5,5,Champions,55
16402,265,60,299.6,1,4,2,At Risk,14
16403,302,15,161.04999999999998,1,2,1,Lost Customers,12
16404,70,23,443.05,3,2,2,Others,32
16405,302,5,167.25,1,1,1,Lost Customers,11
16406,19,63,163.07,4,4,1,Loyal Customers,44
16407,13,172,2126.93,4,5,5,Loyal Customers,45
16409,36,232,2028.88,3,5,5,Others,35
16411,19,45,214.65,4,3,1,Others,43
16412,54,35,151.83,3,3,1,Others,33
16413,57,31,262.2,3,3,2,Others,33
16414,22,7,126.25,4,1,1,New Customers,41
16415,44,54,210.35,3,3,1,Others,33
16416,27,73,1026.99,4,4,4,Loyal Customers,44
16418,45,102,675.27,3,4,3,Others,34
16419,113,52,959.48,2,3,4,Others,23
16422,17,399,33805.69,4,5,5,Loyal Customers,45
16423,25,18,346.12,4,2,2,New Customers,42
16424,191,6,82.56,1,1,1,Lost Customers,11
16425,302,21,302.7,1,2,2,Lost Customers,12
16426,2,372,1908.25,5,5,4,Champions,55
16427,263,9,241.06,1,1,2,Lost Customers,11
16428,81,1,-2.95,2,1,1,Lost Customers,21
16429,106,2,284.55,2,1,2,Lost Customers,21
16430,57,6,300.85,3,1,2,Others,31
16431,213,83,642.81,1,4,3,At Risk,14
16432,64,8,287.4,3,1,2,Others,31
16433,28,17,184.26,4,2,1,New Customers,42
16434,29,109,1522.25,4,4,4,Loyal Customers,44
16438,6,132,798.35,5,5,3,Champions,55
16440,8,282,3640.67,5,5,5,Champions,55
16441,67,24,381.2,3,2,2,Others,32
16442,2,174,616.79,5,5,3,Champions,55
16444,46,86,638.77,3,4,3,Others,34
16445,34,63,230.51,3,4,1,Others,34
16446,1,4,2.8999999999941792,5,1,1,New Customers,51
16447,136,36,259.01,2,3,2,Others,23
16448,198,20,188.89000000000001,1,2,1,Lost Customers,12
16449,191,43,674.69,1,3,3,Others,13
16450,150,11,311.92,2,1,2,Lost Customers,21
16451,88,14,266.97,2,1,2,Lost Customers,21
16454,45,3,-8.15,3,1,1,Others,31
16455,64,99,1841.18,3,4,4,Others,34
16456,99,111,2158.37,2,4,5,At Risk,24
16457,218,9,208.36,1,1,1,Lost Customers,11
16458,3,202,3482.7400000000002,5,5,5,Champions,55
16460,28,135,814.72,4,5,3,Loyal Customers,45
16461,178,33,151.42,2,3,1,Others,23
16462,64,4,102.0,3,1,1,Others,31
16463,21,85,1383.7,4,4,4,Loyal Customers,44
16464,20,236,1314.68,4,5,4,Loyal Customers,45
16466,34,148,1603.46,3,5,4,Others,35
16468,74,2,74.9,2,1,1,Lost Customers,21
16469,24,182,650.43,4,5,3,Loyal Customers,45
16470,52,171,757.44,3,5,3,Others,35
16471,275,13,223.95000000000002,1,1,1,Lost Customers,11
16473,165,19,314.86,2,2,2,Lost Customers,22
16474,7,368,1811.47,5,5,4,Champions,55
16475,88,28,544.3,2,2,3,Lost Customers,22
16477,64,146,2494.46,3,5,5,Others,35
16478,25,17,331.0,4,2,2,New Customers,42
16479,10,35,300.83,5,3,2,Others,53
16480,76,53,769.29,2,3,3,Others,23
16482,16,18,220.62,4,2,1,New Customers,42
16483,192,19,139.35,1,2,1,Lost Customers,12
16484,174,26,379.4,2,2,2,Lost Customers,22
16485,77,42,363.65,2,3,2,Others,23
16488,33,31,492.2,3,3,3,Others,33
16491,47,39,731.5,3,3,3,Others,33
16493,73,62,1329.66,2,4,4,At Risk,24
16494,297,50,826.53,1,3,3,Others,13
16495,3,97,684.41,5,4,3,Loyal Customers,54
16496,9,97,1562.22,5,4,4,Loyal Customers,54
16497,50,136,2965.69,3,5,5,Others,35
16498,161,16,86.12,2,2,1,Lost Customers,22
16499,360,22,319.1,1,2,2,Lost Customers,12
16500,5,11,400.86,5,1,2,New Customers,51
16503,107,86,1421.43,2,4,4,At Risk,24
16504,25,86,484.38,4,4,3,Loyal Customers,44
16505,32,4,777.6,4,1,3,New Customers,41
16506,20,3,90.30000000000001,4,1,1,New Customers,41
16509,297,13,363.7,1,1,2,Lost Customers,11
16510,372,13,248.1,1,1,2,Lost Customers,11
16511,22,169,950.26,4,5,4,Loyal Customers,45
16513,5,35,874.59,5,3,3,Others,53
16515,52,113,1627.13,3,4,4,Others,34
16516,30,6,101.69999999999999,4,1,1,New Customers,41
16517,277,17,162.7,1,2,1,Lost Customers,12
16518,61,42,480.92,3,3,3,Others,33
16519,25,13,215.07999999999998,4,1,1,New Customers,41
16520,186,157,1036.6200000000001,1,5,4,At Risk,15
16523,2,298,9295.67,5,5,5,Champions,55
16525,2,200,11895.57,5,5,5,Champions,55
16526,172,15,290.36,2,2,2,Lost Customers,22
16527,81,14,228.06,2,1,1,Lost Customers,21
16528,4,17,244.41,5,2,2,New Customers,52
16529,190,30,455.25,1,3,2,Others,13
16531,22,77,1244.59,4,4,4,Loyal Customers,44
16532,18,4,6748.8,4,1,5,New Customers,41
16533,19,181,1026.94,4,5,4,Loyal Customers,45
16535,5,31,593.75,5,3,3,Others,53
16536,107,56,539.02,2,3,3,Others,23
16539,3,45,1388.81,5,3,4,Others,53
16542,54,5,119.62,3,1,1,Others,31
16545,165,3,339.3,2,1,2,Lost Customers,21
16546,291,31,-95.93,1,3,1,Others,13
16549,10,981,4154.64,5,5,5,Champions,55
16550,109,261,2266.25,2,5,5,At Risk,25
16551,96,32,922.12,2,3,4,Others,23
16552,243,17,379.73,1,2,2,Lost Customers,12
16553,163,86,5664.57,2,4,5,At Risk,24
16554,3,74,641.55,5,4,3,Loyal Customers,54
16555,35,17,285.89,3,2,2,Others,32
16556,67,207,3313.79,3,5,5,Others,35
16557,24,11,281.85,4,1,2,New Customers,41
16558,1,474,8257.04,5,5,5,Champions,55
16560,21,58,816.51,4,3,3,Others,43
16561,6,31,511.12,5,3,3,Others,53
16563,54,19,1077.74,3,2,4,Others,32
16565,364,3,173.7,1,1,1,Lost Customers,11
16566,15,19,614.01,4,2,3,New Customers,42
16567,194,35,865.6,1,3,3,Others,13
16569,3,5,124.2,5,1,1,New Customers,51
16570,9,133,3622.95,5,5,5,Champions,55
16571,3,106,1285.22,5,4,4,Loyal Customers,54
16572,127,58,999.7,2,3,4,Others,23
16573,74,46,648.41,2,3,3,Others,23
16574,71,28,451.44,3,2,2,Others,32
16579,365,1,-30.599999999999998,1,1,1,Lost Customers,11
16581,155,11,70.44,2,1,1,Lost Customers,21
16582,113,6,313.62,2,1,2,Lost Customers,21
16583,374,14,233.45,1,1,1,Lost Customers,11
16584,80,31,908.03,2,3,3,Others,23
16586,249,8,463.95,1,1,2,Lost Customers,11
16587,232,13,225.15,1,1,1,Lost Customers,11
16589,71,33,459.24,3,3,2,Others,33
16591,69,10,213.5,3,1,1,Others,31
16592,4,222,4073.28,5,5,5,Champions,55
16593,51,27,330.03,3,2,2,Others,32
16594,75,53,181.09,2,3,1,Others,23
16595,61,85,360.16,3,4,2,Others,34
16596,16,12,250.15,4,1,2,New Customers,41
16597,4,7,90.04,5,1,1,New Customers,51
16598,277,11,140.7,1,1,1,Lost Customers,11
16600,4,62,813.52,5,4,3,Loyal Customers,54
16601,41,31,244.79999999999998,3,3,2,Others,33
16602,31,32,494.72999999999996,4,3,3,Others,43
16603,75,34,482.47,2,3,3,Others,23
16607,18,174,3038.67,4,5,5,Loyal Customers,45
16609,15,280,5450.96,4,5,5,Loyal Customers,45
16610,219,6,75.66,1,1,1,Lost Customers,11
16611,186,11,120.99000000000001,1,1,1,Lost Customers,11
16612,33,66,1187.66,3,4,4,Others,34
16613,70,30,618.59,3,3,3,Others,33
16614,183,26,506.19,1,2,3,Lost Customers,12
16616,15,33,500.42,4,3,3,Others,43
16617,236,5,151.85,1,1,1,Lost Customers,11
16618,31,97,2630.64,4,4,5,Loyal Customers,44
16619,254,16,204.41,1,2,1,Lost Customers,12
16620,4,9,178.96,5,1,1,New Customers,51
16621,52,29,813.48,3,2,3,Others,32
16623,246,5,129.45,1,1,1,Lost Customers,11
16624,81,48,810.5699999999999,2,3,3,Others,23
16625,275,23,333.08,1,2,2,Lost Customers,12
16626,1,184,4379.65,5,5,5,Champions,55
16627,79,20,322.8,2,2,2,Lost Customers,22
16628,30,119,2183.04,4,4,5,Loyal Customers,44
16629,74,64,417.73,2,4,2,At Risk,24
16633,17,153,2878.15,4,5,5,Loyal Customers,45
16634,223,9,217.9,1,1,1,Lost Customers,11
16637,32,72,1124.59,4,4,4,Loyal Customers,44
16638,23,95,1676.47,4,4,4,Loyal Customers,44
16639,25,52,1169.38,4,3,4,Others,43
16641,106,12,231.10000000000002,2,1,1,Lost Customers,21
16642,5,35,679.83,5,3,3,Others,53
16643,246,27,487.51,1,2,3,Lost Customers,12
16644,178,62,833.78,2,4,3,At Risk,24
16647,170,14,214.06,2,1,1,Lost Customers,21
16648,39,21,270.85999999999996,3,2,2,Others,32
16650,72,24,518.42,2,2,3,Lost Customers,22
16652,54,123,6654.26,3,4,5,Others,34
16653,16,76,1166.92,4,4,4,Loyal Customers,44
16654,141,31,594.97,2,3,3,Others,23
16655,18,261,3794.52,4,5,5,Loyal Customers,45
16656,22,80,8568.24,4,4,5,Loyal Customers,44
16657,10,208,933.62,5,5,4,Champions,55
16658,368,8,123.24,1,1,1,Lost Customers,11
16659,189,2,39.12,1,1,1,Lost Customers,11
16660,16,17,810.4499999999999,4,2,3,New Customers,42
16665,362,9,135.39999999999998,1,1,1,Lost Customers,11
16666,19,32,118.98,4,3,1,Others,43
16667,68,53,570.13,3,3,3,Others,33
16668,15,20,306.71999999999997,4,2,2,New Customers,42
16669,24,161,1370.8700000000001,4,5,4,Loyal Customers,45
16670,17,262,4022.46,4,5,5,Loyal Customers,45
16671,28,6,1692.27,4,1,4,New Customers,41
16672,2,117,8093.59,5,4,5,Loyal Customers,54
16674,55,98,319.61,3,4,2,Others,34
16676,34,92,1558.72,3,4,4,Others,34
16678,3,170,3013.83,5,5,5,Champions,55
16679,366,3,129.75,1,1,1,Lost Customers,11
16680,43,10,183.7,3,1,1,Others,31
16681,73,44,1770.34,2,3,4,Others,23
16682,5,30,1028.0,5,3,4,Others,53
16684,4,281,65892.08,5,5,5,Champions,55
16685,61,62,324.24,3,4,2,Others,34
16686,47,588,3043.48,3,5,5,Others,35
16688,1,62,1260.86,5,4,4,Loyal Customers,54
16689,76,16,303.26,2,2,2,Lost Customers,22
16690,44,13,208.63,3,1,1,Others,31
16692,256,3,1276.0,1,1,4,Lost Customers,11
16693,69,60,482.01,3,4,3,Others,34
16696,135,10,657.9000000000001,2,1,3,Lost Customers,21
16697,241,21,112.75,1,2,1,Lost Customers,12
16698,227,5,1998.0,1,1,4,Lost Customers,11
16700,9,312,5040.0,5,5,5,Champions,55
16701,9,154,5150.2699999999995,5,5,5,Champions,55
16705,1,284,13946.130000000001,5,5,5,Champions,55
16706,37,123,531.35,3,4,3,Others,34
16708,46,27,656.63,3,2,3,Others,32
16709,85,79,3029.87,2,4,5,At Risk,24
16710,19,402,2483.04,4,5,5,Loyal Customers,45
16711,3,22,1651.03,5,2,4,New Customers,52
16712,9,447,3645.43,5,5,5,Champions,55
16713,19,632,6840.2300000000005,4,5,5,Loyal Customers,45
16714,219,94,911.53,1,4,4,At Risk,14
16715,78,19,301.71999999999997,2,2,2,Lost Customers,22
16716,267,3,319.8000000000001,1,1,2,Lost Customers,11
16717,9,236,3278.36,5,5,5,Champions,55
16718,369,45,623.75,1,3,3,Others,13
16719,15,203,1773.92,4,5,4,Loyal Customers,45
16720,26,27,155.24,4,2,1,New Customers,42
16721,262,37,292.47,1,3,2,Others,13
16722,17,228,4711.21,4,5,5,Loyal Customers,45
16723,91,43,589.15,2,3,3,Others,23
16725,302,152,775.07,1,5,3,At Risk,15
16726,26,185,1382.02,4,5,4,Loyal Customers,45
16727,364,46,272.82,1,3,2,Others,13
16728,46,269,1054.67,3,5,4,Others,35
16729,36,668,7076.28,3,5,5,Others,35
16730,52,84,702.79,3,4,3,Others,34
16732,32,28,603.75,4,2,3,New Customers,42
16734,52,53,650.51,3,3,3,Others,33
16735,79,128,2269.21,2,5,5,At Risk,25
16737,53,1,417.59999999999997,3,1,2,Others,31
16738,298,1,3.75,1,1,1,Lost Customers,11
16739,172,16,312.55,2,2,2,Lost Customers,22
16742,47,4,0.0,3,1,1,Others,31
16743,29,193,2191.84,4,5,5,Loyal Customers,45
16744,11,242,1304.76,5,5,4,Champions,55
16745,87,358,7170.7,2,5,5,At Risk,25
16746,5,452,6694.31,5,5,5,Champions,55
16747,25,45,826.96,4,3,3,Others,43
16748,18,69,1515.9,4,4,4,Loyal Customers,44
16750,45,95,623.93,3,4,3,Others,34
16751,31,25,1764.72,4,2,4,New Customers,42
16752,373,9,207.5,1,1,1,Lost Customers,11
16753,58,34,223.92000000000002,3,3,1,Others,33
16754,372,2,2002.4,1,1,5,Lost Customers,11
16755,114,176,1484.63,2,5,4,At Risk,25
